article_url,page_title,pv_90d,uu_90d,sessions_90d,avg_engagement_sec,first_seen_date,last_seen_date,days_since_first_pv,judgment_label
https://m.firekids.jp/00/3166/,初めて買ったヴィンテージ時計は何？スタッフがヴィンテージの良さを語り尽くす – FIREKIDS MAGAZINE,66,29,37,,2026-02-12,2026-05-04,84,B: 強化候補
https://m.firekids.jp/00/6910/,大学生のためのヴィンテージ時計入門：初めての一本を選ぶポイント – FIREKIDS MAGAZINE,66,28,37,0.0,2026-02-08,2026-05-01,88,B: 強化候補
https://m.firekids.jp/00/2294/,中西哲生が、愛用するヴィンテージロレックス、そしてIWCについて語る – FIREKIDS MAGAZINE,66,23,39,,2026-02-09,2026-05-06,87,B: 強化候補
https://m.firekids.jp/44/8371/,腕時計を袖の上に着けるのはあり？ダサいのか解説 – FIREKIDS MAGAZINE,66,30,42,0.0,2026-04-26,2026-05-06,11,B: 強化候補
https://m.firekids.jp/00/1922/,最強の実用腕時計は？実用時計と高級時計の違いを解説 – FIREKIDS MAGAZINE,66,30,43,,2026-02-07,2026-05-05,89,B: 強化候補
https://m.firekids.jp/00/6757/,GSの新作に10振動+80時間の駆動を実現した「キャリバー9SA5」を搭載モデル登場！ – FIREKIDS MAGAZINE,66,32,43,,2026-02-07,2026-05-04,89,B: 強化候補
https://m.firekids.jp/00/837/,店舗デザイナーに聞く FIRE KIDSはここが変わった！ 1/2　繁盛店デザインの方程式 コーポレートアイデンティティ編 – FIREKIDS MAGAZINE,66,28,43,,2026-02-09,2026-05-04,87,B: 強化候補
https://m.firekids.jp/00/4656/,【GMTマスターの魅力】ヴィンテージ歴36年の時計店スタッフが長年愛用するワケ – FIREKIDS MAGAZINE,66,22,44,0.0,2026-02-06,2026-04-15,90,B: 強化候補
https://m.firekids.jp/00/5665/,一癖も二癖もあるダイバーズ ウォッチ4選！ – FIREKIDS MAGAZINE,66,31,45,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/4664/,アウトドアに似合うヴィンテージ時計、おすすめ５選 – FIREKIDS MAGAZINE,66,32,47,,2026-02-07,2026-05-05,89,B: 強化候補
https://m.firekids.jp/03/8447/,カルティエの時計、男性が選ぶならどれ？ヴィンテージという選択肢 – FIREKIDS MAGAZINE,66,31,53,0.0,2026-04-24,2026-05-06,13,B: 強化候補
https://m.firekids.jp/00/526/,【オーナーインタビュー】生まれ年のものと祖父の形見、2本のアンティークウォッチは人との“縁”が発生するアイテムとなった　～メディアコンサルタント　小田周知　文＝土田貴史 – FIREKIDS MAGAZINE,67,32,39,,2026-02-11,2026-05-06,85,B: 強化候補
https://m.firekids.jp/00/5963/,クール・エレガントさん向け。顔タイプ別似合うヴィンテージ腕時計4選 – FIREKIDS MAGAZINE,68,28,38,,2026-02-09,2026-05-05,87,B: 強化候補
https://m.firekids.jp/00/6871/,1960年に誕生。視覚障害者向けに作られたシチズン『シャイン』の魅力 – FIREKIDS MAGAZINE,68,28,40,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/2422/,２０代におすすめのレディース腕時計 人気ブランド１６選 – FIREKIDS MAGAZINE,68,31,40,,2026-02-08,2026-04-27,88,B: 強化候補
https://m.firekids.jp/00/6784/,30代が持っていて恥ずかしくないヴィンテージ時計のブランド5選 – FIREKIDS MAGAZINE,68,29,41,,2026-02-07,2026-04-23,89,B: 強化候補
https://m.firekids.jp/00/5496/,オメガとロレックスのロングセラーモデルに見る、ヴィンテージと現行品の違いとは？ – FIREKIDS MAGAZINE,68,33,43,0.0,2026-02-07,2026-05-01,89,B: 強化候補
https://m.firekids.jp/00/2907/,ドレスなデイトジャストからより自由なエクスプローラー２へ – FIREKIDS MAGAZINE,68,31,44,0.0,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/7201/,王道ブランドが並ぶ、夏に着けたい“旬”のヴィンテージ時計3選 – FIREKIDS MAGAZINE,68,22,45,,2026-02-14,2026-05-04,82,B: 強化候補
https://m.firekids.jp/00/5421/,買ってはいけない高級ブランド時計ってあるの？ – FIREKIDS MAGAZINE,68,33,47,,2026-02-06,2026-05-04,90,B: 強化候補
https://m.firekids.jp/00/2627/,パテック フィリップとアンティーク オーデマ ピゲ2本使いの才女〜ソムリエ・蓮實真知 – FIREKIDS MAGAZINE,69,28,38,,2026-02-12,2026-04-30,84,B: 強化候補
https://m.firekids.jp/00/2992/,ロレックスらしくない？金無垢なのに薄いレア度MAXな『オイスターパーペチュアルデイト』 – FIREKIDS MAGAZINE,69,28,40,,2026-02-06,2026-05-05,90,B: 強化候補
https://m.firekids.jp/00/3668/,ロレックス入手難易度順！　スポーツ専門店ではないFIRE KIDSセレクト4選 – FIREKIDS MAGAZINE,69,23,40,,2026-02-08,2026-05-06,88,B: 強化候補
https://m.firekids.jp/47/1279/,正統派スーツと合わせるドレッシーな1本｜ファッションアイテムとしてのヴィンテージ時計① ビジネス編・上 – FIREKIDS MAGAZINE,70,34,43,,2026-02-15,2026-05-03,81,B: 強化候補
https://m.firekids.jp/00/7212/,100均の時計で満足？シーン別でわかる、ヴィンテージ時計が選ばれる理由 – FIREKIDS MAGAZINE,70,35,46,,2026-02-11,2026-05-05,85,B: 強化候補
https://m.firekids.jp/00/3359/,所有のチューダー3本は人生の節目を彩ってきた – FIREKIDS MAGAZINE,70,30,46,,2026-02-06,2026-05-02,90,B: 強化候補
https://m.firekids.jp/00/6254/,ストーリーが詰まったパイロットウォッチ4選！ – FIREKIDS MAGAZINE,71,35,44,,2026-02-06,2026-05-01,90,B: 強化候補
https://m.firekids.jp/00/4552/,GMTとは何？〜歴史と魅力を解説！ – FIREKIDS MAGAZINE,71,36,46,,2026-02-12,2026-04-23,84,B: 強化候補
https://m.firekids.jp/00/8534/,手元のヴィンテージ時計、オーバーホールはいつすべき？｜メンテナンスの基本知識 – FIREKIDS MAGAZINE,72,35,45,0.0,2026-05-04,2026-05-06,3,B: 強化候補
https://m.firekids.jp/30/8238/,時計で方位はわかる？ヴィンテージでも使える方法と注意点 – FIREKIDS MAGAZINE,72,36,45,,2026-04-20,2026-05-04,17,B: 強化候補
https://m.firekids.jp/00/4399/,世界で30本のみ。クレドール50周年を記念した瑠璃金彩の磁器ダイヤル『叡智Ⅱ』限定モデル – FIREKIDS MAGAZINE,72,36,46,,2026-02-08,2026-05-05,88,B: 強化候補
https://m.firekids.jp/00/4167/,【時計の基礎知識講座】歴史から仕組みまで「機械式時計」を徹底解説！ – FIREKIDS MAGAZINE,73,31,43,,2026-02-07,2026-04-29,89,B: 強化候補
https://m.firekids.jp/00/466/,【連載コラム 第6回　ジャガー・ルクルト『メモボックス』】世田谷ボロ市から始まる『メモボックス』出世物語　文＝名畑政治 – FIREKIDS MAGAZINE,73,36,46,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/6749/,レベルソだけじゃない！ジャガー・ルクルトの魅力を知る3つの時計 – FIREKIDS MAGAZINE,73,34,48,,2026-02-11,2026-05-05,85,B: 強化候補
https://m.firekids.jp/00/6738/,第一印象を左右する？ビジネスに最適なヴィンテージ時計とは – FIREKIDS MAGAZINE,74,30,42,,2026-02-08,2026-05-05,88,B: 強化候補
https://m.firekids.jp/00/3030/,ロイヤル オークのような本物を身につけることこそ、生きるうえでの真剣さに響く　 – FIREKIDS MAGAZINE,74,35,44,,2026-02-06,2026-05-05,90,B: 強化候補
https://m.firekids.jp/00/7892/,シードゥエラーとサブマリーナ、違いは何か – FIREKIDS MAGAZINE,74,33,46,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/1003/,ブランド最古のコレクションは、レーシングモデルの元祖『オータヴィア』 – FIREKIDS MAGAZINE,74,32,47,,2026-02-22,2026-05-05,74,B: 強化候補
https://m.firekids.jp/00/2830/,アップルウォッチはいらない！と思った人にお薦めしたいヴィンテージ腕時計７選 – FIREKIDS MAGAZINE,74,36,50,,2026-02-06,2026-05-04,90,B: 強化候補
https://m.firekids.jp/00/4559/,ヴィンテージ腕時計スタッフがリアルに愛用する1本を紹介 – FIREKIDS MAGAZINE,75,34,51,,2026-02-08,2026-05-05,88,B: 強化候補
https://m.firekids.jp/00/2701/,パイロットウォッチは機能もデザインも秀逸｜おすすめのパイロットウォッチのブランド７選 – FIREKIDS MAGAZINE,76,23,42,,2026-02-12,2026-04-30,84,B: 強化候補
https://m.firekids.jp/12/8508/,ロレックス Cal.1030の特徴とオーバーホール｜バタフライローター搭載の自動巻きムーブメント – FIREKIDS MAGAZINE,76,33,46,,2026-05-01,2026-05-06,6,B: 強化候補
https://m.firekids.jp/00/3613/,腕時計をプレゼントする意味は？相手に合わせた選び方 – FIREKIDS MAGAZINE,77,34,45,,2026-02-06,2026-05-02,90,B: 強化候補
https://m.firekids.jp/00/433/,【連載コラム 第7回 ロンジン】パリの蚤の市で掘り出したロンジンの隠れた名品　文＝名畑政治 – FIREKIDS MAGAZINE,78,36,46,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/8476/,グランドセイコーの人気モデルは？ヴィンテージから選ぶなら – FIREKIDS MAGAZINE,78,30,51,,2026-04-28,2026-05-05,9,B: 強化候補
https://m.firekids.jp/00/5826/,【FKオーナーインタビュー】ビンテージ顔でありつつ、メンテナンス性が優れたモデルを探して – FIREKIDS MAGAZINE,78,31,57,,2026-02-16,2026-05-06,80,B: 強化候補
https://m.firekids.jp/00/6961/,ブライトリングの翼は革新の証〜その140年の軌跡とは – FIREKIDS MAGAZINE,79,37,62,,2026-02-07,2026-05-05,89,B: 強化候補
https://m.firekids.jp/13/4623/,ヴィンテージマニアの心をくすぐるホイヤー『オータヴィア』 – FIREKIDS MAGAZINE,80,27,41,,2026-02-09,2026-05-06,87,B: 強化候補
https://m.firekids.jp/00/3290/,【ロレックス】レディース時計の魅力的な価値と人気モデルを紹介 – FIREKIDS MAGAZINE,80,40,44,,2026-02-08,2026-05-06,88,B: 強化候補
https://m.firekids.jp/00/6855/,【今、女性に人気】30万円台で買える“アンティークジュエリー級”レディース腕時計3選 – FIREKIDS MAGAZINE,80,37,45,,2026-02-07,2026-05-02,89,B: 強化候補
https://m.firekids.jp/00/8190/,オメガ フライトマスター Cal.910/911 パイロットウォッチ解説 – FIREKIDS MAGAZINE,80,38,50,,2026-04-06,2026-05-05,31,B: 強化候補
https://m.firekids.jp/00/6526/,ロレックス『サブマリーナー』の魅力はさまざまな顔を持っていること – FIREKIDS MAGAZINE,80,35,50,0.0,2026-02-06,2026-05-05,90,B: 強化候補
https://m.firekids.jp/00/361/,【ファイアーキッズ・スペシャル座談会】いまアンティーク時計市場はどうなっている？② – FIREKIDS MAGAZINE,82,35,53,,2026-02-12,2026-05-06,84,B: 強化候補
https://m.firekids.jp/00/1029/,FIRE KIDSに1970年代のデイトジャストをオーバーホールに出してみた – FIREKIDS MAGAZINE,82,36,60,,2026-02-06,2026-05-05,90,B: 強化候補
https://m.firekids.jp/00/6963/,IWCは スイス時計産業に革新をもたらしたアメリカ式合理主義のブランド – FIREKIDS MAGAZINE,82,41,69,,2026-02-07,2026-04-26,89,B: 強化候補
https://m.firekids.jp/00/5492/,パテックフィリップを定価で買う方法はある？  – FIREKIDS MAGAZINE,83,35,49,,2026-02-08,2026-05-01,88,B: 強化候補
https://m.firekids.jp/00/4723/,店舗対抗5本勝負。ヴィンテージ腕時計屋が本気でおすすめする名品 – FIREKIDS MAGAZINE,83,37,53,0.0,2026-02-07,2026-05-05,89,B: 強化候補
https://m.firekids.jp/00/6403/,【入門編】自動巻き時計とは？正しい使い方と注意点をレクチャー！ – FIREKIDS MAGAZINE,83,38,53,0.0,2026-02-14,2026-05-06,82,B: 強化候補
https://m.firekids.jp/00/5885/,ファッション性重視で選ぶドレスウォッチ4選！ – FIREKIDS MAGAZINE,84,34,49,,2026-02-11,2026-04-30,85,B: 強化候補
https://m.firekids.jp/00/7540/,お通夜で腕時計はOK？知っておきたい身だしなみの基本 – FIREKIDS MAGAZINE,84,38,53,,2026-02-12,2026-05-01,84,B: 強化候補
https://m.firekids.jp/00/4732/,バリエーションを愉しめる革ベルトの可能性 – FIREKIDS MAGAZINE,84,35,59,,2026-02-06,2026-05-01,90,B: 強化候補
https://m.firekids.jp/00/4001/,ヴィンテージ時計歴36年。店長自慢の“私物時計”を公開！ – FIREKIDS MAGAZINE,84,39,61,0.0,2026-02-07,2026-04-27,89,B: 強化候補
https://m.firekids.jp/00/276/,知名度が高く、高いコストパフォーマンスが魅力のオメガ『シーマスター』 – FIREKIDS MAGAZINE,84,39,69,,2026-02-08,2026-05-06,88,B: 強化候補
https://m.firekids.jp/00/8296/,セイコー ファースト（初代クロノグラフ）Cal.6138A・6139 解説 – FIREKIDS MAGAZINE,85,36,49,0.0,2026-04-13,2026-05-04,24,B: 強化候補
https://m.firekids.jp/00/4966/,洗練された大人に似合う！35mm以下の「オシャレ時計」3選 – FIREKIDS MAGAZINE,85,38,50,0.0,2026-02-07,2026-05-06,89,B: 強化候補
https://m.firekids.jp/00/8401/,ロレックスのボーイズサイズとは？30〜32mmの選び方と魅力 – FIREKIDS MAGAZINE,85,41,55,0.0,2026-04-22,2026-05-05,15,B: 強化候補
https://m.firekids.jp/00/6081/,リューズとは？腕時計の個性を際立たせる形態と機能の解説 – FIREKIDS MAGAZINE,86,41,50,0.0,2026-02-08,2026-05-04,88,B: 強化候補
https://m.firekids.jp/00/2207/,暑い夏におすすめのメンズ腕時計｜夏でも快適な腕時計の選び方 – FIREKIDS MAGAZINE,86,40,51,,2026-02-06,2026-05-03,90,B: 強化候補
https://m.firekids.jp/00/7153/,腕時計の“サイズ選び”で後悔しない方法とは？　ヴィンテージ好きが語るリアルな視点 – FIREKIDS MAGAZINE,86,40,52,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/8134/,セイコーマチック解説｜セルフデーター・ウィークデーターの違いとセイコー5の原点 – FIREKIDS MAGAZINE,86,36,54,,2026-03-30,2026-05-06,38,B: 強化候補
https://m.firekids.jp/00/5792/,４０代男性につけて欲しいヴィンテージ腕時計１０選 – FIREKIDS MAGAZINE,86,40,56,,2026-02-09,2026-05-05,87,B: 強化候補
https://m.firekids.jp/00/472/,ロレックスは表裏一体。アンティークロレックスを語り尽くす！ – FIREKIDS MAGAZINE,86,39,56,,2026-02-08,2026-05-06,88,B: 強化候補
https://m.firekids.jp/00/3498/,1960年代生まれにおすすめのヴィンテージ時計は？ – FIREKIDS MAGAZINE,86,40,58,0.0,2026-02-08,2026-05-02,88,B: 強化候補
https://m.firekids.jp/00/8167/,還暦祝いに贈る時計の選び方｜失敗しない完全ガイド – FIREKIDS MAGAZINE,86,40,60,0.0,2026-04-09,2026-05-06,28,B: 強化候補
https://m.firekids.jp/00/717/,連載企画【ロレックスについて1】野村一成 店長編　資産価値の高さばかりが目立つ昨今のロレックスだが、本質は何を着ていても格好いい時計ということに尽きるのだ – FIREKIDS MAGAZINE,87,39,64,,2026-02-09,2026-04-26,87,B: 強化候補
https://m.firekids.jp/00/480/,安定を取るか、冒険に走るのか! スピードマスターとナビタイマーを徹底比較！ – FIREKIDS MAGAZINE,88,36,49,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/2972/,ジャガー・ルクルトの資産価値は？その魅力と評価要因を解説 – FIREKIDS MAGAZINE,88,36,52,,2026-02-10,2026-05-06,86,B: 強化候補
https://m.firekids.jp/00/3133/,スピードマスターとコンステレーション、オメガ2本使いのカリスマ美容師 – FIREKIDS MAGAZINE,88,37,52,,2026-02-08,2026-05-06,88,B: 強化候補
https://m.firekids.jp/00/4274/,ヴィンテージロレックスの定番中の定番、ロレックス サブマリーナー Ref.5513を語る – FIREKIDS MAGAZINE,88,39,55,,2026-02-06,2026-05-04,90,B: 強化候補
https://m.firekids.jp/00/4679/,腕時計の寿命はどのくらい？ヴィンテージ時計を長持ちさせる方法 – FIREKIDS MAGAZINE,88,39,57,,2026-02-06,2026-05-01,90,B: 強化候補
https://m.firekids.jp/00/6893/,ビジネスパーソンに似合う！昇進祝いに買いたいヴィンテージ時計 – FIREKIDS MAGAZINE,90,44,55,,2026-02-10,2026-05-06,86,B: 強化候補
https://m.firekids.jp/00/8246/,ロレックス デイトジャスト Cal.1570・3035・3135の違い – FIREKIDS MAGAZINE,90,41,58,,2026-04-09,2026-05-06,28,B: 強化候補
https://m.firekids.jp/00/6497/,【インタビュー】服装とのバランスから選び抜いたカシオとカルティエ – FIREKIDS MAGAZINE,91,45,51,,2026-02-07,2026-05-04,89,B: 強化候補
https://m.firekids.jp/00/3070/,【ヴィンテージ時計】時を彩るシチズンのクロノグラフ持つの魅力 – FIREKIDS MAGAZINE,91,42,53,,2026-02-07,2026-05-06,89,B: 強化候補
https://m.firekids.jp/00/5797/,マニア向け？　ムーブメントで選ぶ上質なヴィンテージ腕時計2選 – FIREKIDS MAGAZINE,91,39,56,,2026-02-06,2026-05-05,90,B: 強化候補
https://m.firekids.jp/00/8226/,ロレックス オイスターケースとは？防水構造の仕組みと搭載モデル解説 – FIREKIDS MAGAZINE,91,42,62,,2026-04-08,2026-05-06,29,B: 強化候補
https://m.firekids.jp/49/2493/,５０代女性の魅力を引き立てる理想のレディース腕時計選び – FIREKIDS MAGAZINE,92,42,53,,2026-02-07,2026-05-06,89,B: 強化候補
https://m.firekids.jp/37/2879/,オメガ創業百周年記念の自動巻きクロノメーター、オメガ『センテナリー』 – FIREKIDS MAGAZINE,92,43,55,,2026-02-06,2026-04-30,90,B: 強化候補
https://m.firekids.jp/00/6895/,面接に腕時計は必要？手頃なヴィンテージ時計で好印象を狙う – FIREKIDS MAGAZINE,92,42,58,,2026-02-09,2026-04-25,87,B: 強化候補
https://m.firekids.jp/00/2194/,ヴィンテージクロノグラフとは？そこには無駄を楽しむ流儀がある – FIREKIDS MAGAZINE,92,41,60,0.0,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/7610/,ムーブメントとは？腕時計の中身と種類をやさしく解説 – FIREKIDS MAGAZINE,92,43,61,,2026-02-10,2026-05-03,86,B: 強化候補
https://m.firekids.jp/00/5674/,50代は要チェック！時計屋が選ぶ「バースイヤーウォッチ」4選 – FIREKIDS MAGAZINE,92,42,63,,2026-02-08,2026-05-01,88,B: 強化候補
https://m.firekids.jp/00/4922/,定番からレアなものまで。スタッフが惚れたヴィンテージ時計大集合！ – FIREKIDS MAGAZINE,92,41,68,,2026-02-06,2026-04-29,90,B: 強化候補
https://m.firekids.jp/00/4216/,カルティエの時計をつけている女性の性格と特徴は？ – FIREKIDS MAGAZINE,93,43,55,,2026-02-07,2026-05-06,89,B: 強化候補
https://m.firekids.jp/00/7355/,【ネオヴィンテージ】クォーツショックから復活した時代の機械式時計の魅力とは？ – FIREKIDS MAGAZINE,93,41,55,0.0,2026-02-14,2026-05-05,82,B: 強化候補
https://m.firekids.jp/00/6607/,生まれ年の時計を選ぶ理由とは？ロレックスのおすすめモデルも紹介 – FIREKIDS MAGAZINE,94,39,57,,2026-02-06,2026-04-30,90,B: 強化候補
https://m.firekids.jp/00/2795/,【５０万円で買える】人気の高級時計｜おすすめのヴィンテージ時計を紹介 – FIREKIDS MAGAZINE,94,40,57,,2026-02-07,2026-05-03,89,B: 強化候補
https://m.firekids.jp/00/3553/,1980年代生まれにおすすめのヴィンテージ時計は？ – FIREKIDS MAGAZINE,94,41,58,0.0,2026-02-06,2026-05-04,90,B: 強化候補
https://m.firekids.jp/00/7856/,ブライトリング トップタイムが再注目される理由 – FIREKIDS MAGAZINE,94,38,63,0.0,2026-02-08,2026-04-28,88,B: 強化候補
https://m.firekids.jp/00/1975/,【IWCオーナーが語る】一本で仕事から日常まで網羅する完璧クロノグラフ – FIREKIDS MAGAZINE,96,43,58,0.0,2026-02-09,2026-05-02,87,B: 強化候補
https://m.firekids.jp/00/6023/,ロレックスデイトジャスト｜「30歳になる前にいい時計がほしかった」編集者が24年間愛用する腕時計 – FIREKIDS MAGAZINE,96,46,60,,2026-02-09,2026-05-06,87,B: 強化候補
https://m.firekids.jp/00/6171/,男の色気を引き立てるブラックダイヤルのヴィンテージ時計3選 – FIREKIDS MAGAZINE,96,48,63,0.0,2026-02-07,2026-05-06,89,B: 強化候補
https://m.firekids.jp/00/7208/,ロレックス デイトナはなぜ高い？定価で買う方法は？ – FIREKIDS MAGAZINE,96,45,67,,2026-02-06,2026-05-05,90,B: 強化候補
https://m.firekids.jp/00/2479/,祖父、祖母から受け継いだものを大事に使って行きたい～株式会社つやしん オーナー 池田芙樹 – FIREKIDS MAGAZINE,98,43,55,,2026-02-09,2026-05-06,87,B: 強化候補
https://m.firekids.jp/00/3323/,ブレゲは日本では人気ない？ブレゲが多くの人を魅了する理由 – FIREKIDS MAGAZINE,98,43,59,,2026-02-06,2026-05-05,90,B: 強化候補
https://m.firekids.jp/00/703/,連載企画【ロレックスについて2】鈴木雄士 顧問編　ロレックスはメルセデス・ベンツ! クルマ好きでもある顧問が話す格別な存在感 – FIREKIDS MAGAZINE,98,46,69,,2026-02-09,2026-05-06,87,B: 強化候補
https://m.firekids.jp/00/7715/,クラフトマンシップとは？時計で分かる意味と本質的価値 – FIREKIDS MAGAZINE,100,45,57,,2026-02-09,2026-05-06,87,B: 強化候補
https://m.firekids.jp/00/8502/,ロンジン ウィームス・リンドバーグ 解説｜航空時計の原点を読み解く – FIREKIDS MAGAZINE,100,38,57,,2026-04-30,2026-05-06,7,B: 強化候補
https://m.firekids.jp/00/6600/,クリント・イーストウッド、ダスティン・ホフマン、ブラッド・ピットも愛用するロレックス『GMTマスター』 – FIREKIDS MAGAZINE,100,46,61,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/2645/,H.モーザーの初期腕時計は、紆余曲折を経て入手した – FIREKIDS MAGAZINE,100,47,61,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/7039/,ロレックス『オイスターパーペチュアル』はヴァラエティに富んだ時計だ！ – FIREKIDS MAGAZINE,100,47,63,0.0,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/1654/,30代の腕時計とは？センスの良いメンズ腕時計の選び方 – FIREKIDS MAGAZINE,100,48,64,,2026-02-09,2026-05-05,87,B: 強化候補
